Link,Title,Modelo,Marca,Ano,Quilometragem,Preço
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-titanium-automatico-810521380,Ford Ecosport Titanium Automático,FORD ECOSPORT TITANIUM 2.0 16V FLEX 5P AUT.,FORD,2014,47000,R$ 49.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ecosport-1-6-freestyle-automatico-858379141,ECOSPORT 1.6 FREESTYLE AUTOMÁTICO ,FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P AUT.,FORD,2017,32000,R$ 65.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/ford-new-fiesta-hatch-1-6-se-unico-dono-858377798,Ford New Fiesta Hatch 1.6 SE - Único dono,FORD FIESTA 1.6 16V FLEX AUT. 5P,FORD,2015,53000,R$ 43.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-titanium-plus-858365716,FORD FOCUS TITANIUM PLUS,FORD FOCUS TITA/TITA PLUS 2.0  FLEX 5P AUT.,FORD,2015,74860,R$ 62.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ecosport-1-6-se-automatica-858362472,ECOSPORT 1.6 SE AUTOMÁTICA ,FORD ECOSPORT SE 1.6 16V FLEX 5P AUT.,FORD,2017,66500,R$ 55.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-allure-at-2017-858276858,Peugeot 2008 allure at 2017,PEUGEOT 2008 ALLURE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2017,57000,R$ 51.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ecosport-858229998,Ecosport ,FORD ECOSPORT TITANIUM 2.0 16V FLEX 5P AUT.,FORD,2015,61000,R$ 55.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/x60-abaixo-da-fipe-850574152,X60 abaixo da Fipe,LIFAN X60 VIP 1.8 16V 128CV 5P AUT.,LIFAN,2018,54900,R$ 54.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-titanium-2014-815550572,Ford Focus Titanium 2014,FORD FOCUS TITA/TITA PLUS 2.0  FLEX 5P AUT.,FORD,2014,73000,R$ 50.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-unico-dono-se-plus-1-5-858206394,Ford Ka+ (Unico dono) SE plus 1.5,FORD KA+ SEDAN 1.5 SEL 16V FLEX 4P,FORD,2018,41500,R$ 58.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/strada-1-8-2015-com-teto-858201387,Strada 1.8 2015 com teto ,FIAT STRADA ADV.1.8 16V LOCKER DUALO. FLEX CD,FIAT,2015,67000,R$ 59.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2015-2016-1-6-comfort-plus-16v-flex-4p-automatico-858198875,HB20 2015/2016 1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO,HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,2016,50900,R$ 47.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/bmw-xdrive-2-0-18i-banco-caramelo-858155672,BMW / Xdrive 2.0 18I Banco Caramelo ,BMW X1 SDRIVE 18I 2.0 16V 4X2 AUT.,BMW,2012,53000,R$ 67.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/focus-hatch-se-2-0-16v-powershift-2015-852209512,Focus Hatch SE 2.0 16V Powershift 2015,FORD FOCUS 2.0 16V/SE/SE PLUS FLEX 5P AUT.,FORD,2015,34300,R$ 41.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/nissan-sentra-2-0-sl-ano-2015-apenas-78-mil-kms--impecavel-858138525,Nissan/   Sentra  2.0  SL.  Ano 2015.  Apenas  78  mil  Kms  ** Impecável!!,NISSAN SENTRA SL 2.0/ 2.0 FLEX FUEL 16V AUT.,NISSAN,2015,78000,R$ 55.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/peugeot-308-griffe-1-6-thp-ano-2017-apenas-45-mil-kms-impecavel-858129413,Peugeot/  308  Griffe  1.6  THP.  Ano  2017.  Apenas  45    mil  Kms ** Impecável!,PEUGEOT 308 GRIFFE 1.6 TURBO FLEX 16V 5P AUT.,PEUGEOT,2017,45000,R$ 62.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-c180-cgi-turbo-858117785,Mercedes Benz C180 CGI Turbo,MERCEDES-BENZ C-180 CGI CLASSIC 1.8 16V 156CV AUT.,MERCEDES-BENZ,2012,68000,R$ 61.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/raridade-47000km-hb20-s-premium-854452517,Raridade 47000km HB20 S Premium,HYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,2015,47000,R$ 46.950
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-1-8-lt-ano-2014-impecavel-858056529,Cruze 1.8 lt - ano 2014 - impecável,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2014,75000,R$ 55.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gm-cruze-lt-1-8flex-automatico-858032909,GM / Cruze LT 1.8Flex - Automático,GM - CHEVROLET CRUZE HB SPORT LT 1.8 16V FLEXP. 5P AUT,GM - CHEVROLET,2014,56000,R$ 56.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-sport-lt-1-8-flex-aut-833965348,Cruze Sport LT 1.8 Flex Aut,GM - CHEVROLET CRUZE HB SPORT LT 1.8 16V FLEXP. 5P AUT,GM - CHEVROLET,2014,80000,R$ 57.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corolla-2013-automatico-1-8-858022426,Corolla 2013 automático 1.8,HONDA CIVIC SED LX 1.8 AUT 4P,HONDA,2013,30000,R$ 50.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/sentra-sl-2-0-cvt-teto-solar-impecavel-acessorios-exclusivos-857993938,Sentra SL 2.0 CVT teto solar IMPECÁVEL acessórios exclusivos,NISSAN SENTRA SL 2.0/ 2.0 FLEX FUEL 16V AUT.,NISSAN,2015,74000,R$ 55.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/golf-2-0-sportline-at-857970940,Golf 2.0 SPORTLINE AT,VW - VOLKSWAGEN GOLF SPORTLINE 2.0 MI TOTAL F. 8V TIP.,VW - VOLKSWAGEN,2014,62000,R$ 51.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/polo-tsi-com-pacote-completo-857942688,Polo TSI com pacote completo ,VW - VOLKSWAGEN POLO COMFORT. 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,2018,70000,R$ 65.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-easy-r-2015-automatico-novo-838874897,"Sandero Stepway Easy R 2015 automático ,novo",RENAULT SANDERO STEP. EASY R H-POWER 1.6 8V,RENAULT,2015,59000,R$ 43.990
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/o-suv-mais-vendido-857936173,O SUV mais vendido ,JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,2016,67200,R$ 63.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/freemont-2-4-16v-5p-aut-857935714,FREEMONT 2.4 16V 5p Aut.,FIAT FREEMONT 2.4 16V 5P AUT.,FIAT,2013,64000,R$ 54.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/kia-sorento-v6-3-5-4x4-2012-7-lugares-857935213,Kia Sorento V6 3.5 4X4 2012 7 lugares,KIA MOTORS SORENTO 3.5 V6 24V 278CV 4X4 AUT.,KIA MOTORS,2012,69000,R$ 64.990
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-857923249,Jeep Renegade ,JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,2016,66000,R$ 64.800
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-gls-2-0-16v-aut-857859367,Hyundai Tucson GLS 2.0 16V Aut.,HYUNDAI 2.0 MPFI GLS 16V 143CV 2WD FLEX 4P AUT,HYUNDAI,2014,75000,R$ 45.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-asx-2-0-cvt-2014-857853377,Mitsubishi ASX 2.0 CVT 2014,MITSUBISHI ASX 2.0 16V 160CV AUT.,MITSUBISHI,2014,59000,R$ 48.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-857851108,Ford Ecosport ,FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P AUT.,FORD,2017,52000,R$ 57.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/peugeot-408-griffe-1-6-thp-turbo-aut-flex-2017-2-dono-723243153,Peugeot 408 Griffe 1.6 THP Turbo - Aut - Flex - 2017 - 2º dono,PEUGEOT 408 SEDAN GRIFFE 1.6 TB FLEX 16V 4P AUT.,PEUGEOT,2017,65000,R$ 59.600
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tucson-gls-2-0-automatica-2016-top-857776443,tucson gls 2.0 automática 2016 top!!!,HYUNDAI TUCSON 2.0 16V FLEX AUT.,HYUNDAI,2016,73000,R$ 53.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/punto-blackmotion-1-8-857774351,Punto blackmotion 1.8,FIAT PUNTO BLACKMOTION DUAL. 1.8 FLEX 16V 5P,FIAT,2015,70000,R$ 43.500
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/focus-sedan-2017-2-0-857751471,Focus sedan 2017 2.0,FORD FOCUS FASTBACK SE/SE PLUS 2.0 FLEX AUT.,FORD,2017,68000,R$ 59.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-aut-2015-857728422,HB20 1.6 aut 2015,HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,2015,67000,R$ 40.800
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20s-premium-2018-857726122,HB20S Premium 2018,HYUNDAI HB20S PREMIUM 1.6 FLEX 16V AUT. 4P,HYUNDAI,2018,67000,R$ 62.800
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/passat-tsi-legalizado-unico-no-brasil-857709652,Passat TSI - Legalizado (Único no Brasil),VW - VOLKSWAGEN PASSAT R-LINE TB 2.0 TSI TIPTRONIC 4P,VW - VOLKSWAGEN,2013,79000,R$ 64.990
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/fiesta-tit-tit-plus-1-6-16v-flex-aut-857682117,Fiesta TIT./TIT.Plus 1.6 16V Flex Aut.,FORD FIESTA TIT./TIT.PLUS 1.6 16V FLEX AUT.,FORD,2014,77000,R$ 42.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-sedan-titanium-2014-857679989,Ford Focus Sedan Titanium - 2014,FORD FOCUS SED. TI./TI.PLUS 2.0 16V FLEX  AUT,FORD,2014,70000,R$ 51.150
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/jetta-2016-zero-857662472,Jetta 2016 ( Zero),VW - VOLKSWAGEN JETTA COMFORTLINE 2.0 T.FLEX 8V 4P TIPT.,VW - VOLKSWAGEN,2016,52000,R$ 70.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tiguan-tsi-2013-couro-lacrada-e-impecavel-852212819,Tiguan Tsi 2013 + couro + lacrada e impecável,VW - VOLKSWAGEN TIGUAN 2.0 TSI 16V 200CV TIPTRONIC 5P,VW - VOLKSWAGEN,2013,68300,R$ 67.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fox-highline-1-6-msi-at-2015-apenas-55000km-857615919,Fox Highline 1.6 MSI At 2015 Apenas 55000km,VW - VOLKSWAGEN FOX HIGHLINE1.6 FLEX 16V 5P,VW - VOLKSWAGEN,2015,55000,R$ 46.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20s-1-6-confort-style-ano-2016-impecavel-857608734,Hb20s 1.6 confort style - ano 2016 - impecável,HYUNDAI HB20S C.STYLE/C.PLUS1.6 FLEX 16V AUT. 4P,HYUNDAI,2016,78000,R$ 53.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/civic-sedan-lxr-2-0-aut-857595427,CIVIC SEDAN LXR 2.0 AUT. ,HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,2016,63960,R$ 67.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/asx-2016-4x2-857565922,ASX 2016 4x2 ,MITSUBISHI ASX 2.0 16V 160CV AUT.,MITSUBISHI,2016,70000,R$ 64.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/captiva-2-4-sport-com-apenas-60-mil-km-857564281,Captiva 2.4 sport com apenas 60 mil km,GM - CHEVROLET CAPTIVA SPORT FWD 2.4 16V 171/185CV,GM - CHEVROLET,2013,60000,R$ 62.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/tracker-lt-1-8-2016-ipva-pago-857558241,tracker lt 1.8 2016  ipva pago,GM - CHEVROLET TRACKER LT 1.8 16V FLEX 4X2 AUT.,GM - CHEVROLET,2016,41500,R$ 54.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/spin-2017-advantage-1-8-automatica-857532735,Spin 2017 advantage 1.8 automática ,GM - CHEVROLET SPIN ADVANTAGE 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,2017,65000,R$ 47.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/citroen-c4-exclusive-1-6-thp-automatico-857529765,Citroen c4 Exclusive 1.6 thp automático.,CITROEN C4 LOUNGE EXCLUSIVE 1.6 TURBO 4P AUT.,CITROEN,2014,78500,R$ 47.999
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-1-4-parcelo-857523409,Chevrolet Prisma 1.4 / Parcelo,GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,2015,65420,R$ 40.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/freemont-impecavel-2-4-top-de-linha-7-lugares-com-gnv-853594094,Freemont  Impecável 2.4 top de linha 7 Lugares com GNV,FIAT FREEMONT 2.4 16V 5P AUT.,FIAT,2012,65000,R$ 48.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/lindo-civic-857460335,Lindo Civic,HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,2016,78000,R$ 65.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/carro-tracker-857459216,Carro tracker,GM - CHEVROLET TRACKER LTZ 1.8 16V FLEX 4X2 AUT.,GM - CHEVROLET,2016,59900,R$ 66.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/tracker-ltz-1-8-857428862,Tracker Ltz 1.8,GM - CHEVROLET TRACKER LTZ 1.8 16V FLEX 4X2 AUT.,GM - CHEVROLET,2015,44500,R$ 66.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/city-lx-1-5-cvt-830715259,City LX 1.5 Cvt,HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,2017,72000,R$ 62.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/focus-fastback-baixa-km-857374989,Focus Fastback baixa km ,FORD FOCUS FASTBACK SE/SE PLUS 2.0 FLEX AUT.,FORD,2016,74000,R$ 59.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ecosport-freestyle-automatica-847311843,Ecosport Freestyle Automatica,FORD ECOSPORT FREESTYLE 2.0 16V FLEX 5P AUT.,FORD,2015,47000,R$ 52.700
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/audi-a1-857369887,Audi A1,AUDI A1 1.4 TFSI 122CV S-TRONIC 3P,AUDI,2012,70000,R$ 52.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/troco-os-dois-por-caminhonete-s-10-2013-valor-total-dos-dois-66-000-857361195,Troco os dois por caminhonete s 10 2013 valor total dos dois 66.000,FORD FOCUS 2.0 16V/ 2.0 16V FLEX 5P,FORD,2014,65000,R$ 66.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2-0-flex-impecavel-847406132,COROLLA XEI 2.0 FLEX impecavel,TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2014,70000,R$ 69.800
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-2-0-gls-flex-4p-aut-2015-833358906,HYUNDAI TUCSON 2.0 GLS FLEX 4P AUT (2015),HYUNDAI 2.0 MPFI GLS 16V 143CV 2WD FLEX 4P AUT,HYUNDAI,2015,76542,R$ 45.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-griffe-2017-857314792,Peugeot 2008 Griffe 2017,PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2017,53000,R$ 59.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20s-2015-comfort-plus-aut-857232900,HB20S 2015 / Comfort Plus Aut,HYUNDAI HB20S C.STYLE/C.PLUS1.6 FLEX 16V AUT. 4P,HYUNDAI,2015,54000,R$ 42.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-857224322,Hyundai Tucson,HYUNDAI TUCSON 2.0 16V FLEX AUT.,HYUNDAI,2016,64000,R$ 56.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-se-automatico-em-otimo-estado-ipva-2021-pago-857150304,Ford/Focus SE Automático em ótimo estado IPVA 2021 PAGO,FORD FOCUS 2.0 16V/SE/SE PLUS FLEX 5P AUT.,FORD,2015,73409,R$ 49.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-lx-2017-aut-857102221,Honda FIT Lx 2017 Aut.,HONDA FIT LX 1.5 FLEXONE 16V 5P AUT.,HONDA,2017,32000,R$ 61.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/focus-titanium-plus-at-2015-857083204,Focus Titanium Plus At 2015,FORD FOCUS TITA/TITA PLUS 2.0  FLEX 5P AUT.,FORD,2015,65000,R$ 54.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-2015-857072274,Cruze 2015,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P MEC.,GM - CHEVROLET,2015,52000,R$ 56.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-aut-857049716,Prisma LT aut ,GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,2017,54000,R$ 48.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20s-1-6-automatico-2015-857039850,HB20S 1.6 AUTOMÁTICO 2015,HYUNDAI HB20S C.STYLE/C.PLUS1.6 FLEX 16V AUT. 4P,HYUNDAI,2015,72000,R$ 44.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tucson-gls-automatica-completa-ar-digital-banco-couro-multimidia-ipva-21-pago-857035077,Tucson gls automática completa ar digital banco couro multimídia IPVA 21 pago,HYUNDAI TUCSON,HYUNDAI,2016,54000,R$ 54.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/fusion-2-5-impecavel-848111028,"Fusion 2,5 impecável !!",FORD FUSION SE 2.5 I-VCT FLEX 16V AUT.,FORD,2014,78000,R$ 60.500
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-automatico-2012-856999997,Cruze lt automático 2012,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2012,80000,R$ 46.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-856993800,Renault Sandero,RENAULT STEPWAY INTENSE FLEX 1.6 16V AUT.,RENAULT,2015,55000,R$ 43.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-lancer-gt-teto-solar-unico-dono-77-000km-856917747,"Mitsubishi Lancer GT, Teto Solar, Único Dono, 77.000Km",MITSUBISHI LANCER,MITSUBISHI,2013,77000,R$ 54.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-titanium-plus-2-0-teto-solar-park-assist-856898447,"Ford Focus TITANIUM Plus 2.0, Teto Solar, Park Assist",FORD FOCUS,FORD,2016,54000,R$ 65.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-freemont-prec-at6-856890451,FIAT FREEMONT PREC AT6,FIAT FREEMONT 2.4 16V 5P AUT.,FIAT,2012,74199,R$ 49.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/jetta-comfortline-2-0-aut-impecavel-856862184,Jetta Comfortline 2.0 aut impecável,VW - VOLKSWAGEN JETTA COMFORTLINE 2.0 T.FLEX 8V 4P TIPT.,VW - VOLKSWAGEN,2012,50000,R$ 55.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/corolla-gli-856852201,corolla GLI,TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,TOYOTA,2012,80000,R$ 49.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxr-2-0-aut-845148390,HONDA CIVIC LXR 2.0 AUT,HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,2014,61000,R$ 67.900
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/focus-titanium-novissimo-856736522,Focus TITANIUM Novíssimo,FORD FOCUS SED. TI./TI.PLUS 2.0 16V FLEX  AUT,FORD,2016,51000,R$ 61.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-latitude-856685921,Jeep Renegade Latitude,JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,2016,75000,R$ 58.000
